#,.PCD,v0.7,-,Point,Cloud,Data,file,format
VERSION,0.7
FIELDS,x,y,z,intensity,ring
SIZE,4,4,4,4,2
TYPE,F,F,F,F,U
COUNT,1,1,1,1,1
WIDTH,13592
HEIGHT,1
VIEWPOINT,0,0,0,1,0,0,0
POINTS,13592
DATA,ascii
1.2754328,-13.125793,-2.0887132,19,3
1.9691033,-20.375345,-2.5134335,7,4
2.111104,-22.127016,-1.1648939,40,6
2.1096325,-22.234741,-0.38985187,36,7
0.7369442,-8.0201025,-2.1580334,7,0
0.85120243,-9.3171005,-2.1599801,9,1
1.0346217,-11.412715,-2.2275043,9,2
1.1832345,-13.128476,-2.0877745,16,3
1.8496616,-20.643652,-2.5448759,13,4
1.9702505,-22.163605,-1.9467106,34,5
1.9520056,-22.089487,-1.1621723,30,6
1.9543558,-22.248928,-0.38985187,36,7
0.68060869,-8.0212021,-2.1569982,7,0
0.78679109,-9.3305836,-2.1617796,7,1
0.95557505,-11.427485,-2.2290308,9,2
1.096459,-13.195476,-2.0971608,16,3
1.7409426,-21.085367,-2.5977674,10,4
1.7954801,-22.074707,-1.160707,30,6
1.7886757,-22.134466,-0.38761795,36,7
0.62459451,-8.0257587,-2.1569982,7,0
0.72193253,-9.3397341,-2.1626794,9,1
0.87837076,-11.441555,-2.2305572,7,2
0.99775594,-13.086423,-2.0787015,21,3
1.6327242,-21.613642,-2.6613829,14,4
1.6410265,-22.030651,-1.1577761,30,6
0.5713191,-8.0490942,-2.1621742,9,0
0.65752149,-9.3327675,-2.1599801,8,1
0.79874676,-11.451324,-2.2313204,7,2
0.91728467,-13.250723,-2.1037309,18,3
0.94257921,-13.720381,-1.6886218,7,4
1.4830182,-21.979794,-1.1545314,40,6
0.51535851,-8.0567427,-2.1632097,9,0
0.59284514,-9.3449106,-2.1617796,8,1
0.72050452,-11.484054,-2.2366631,9,2
0.8214463,-13.203571,-2.0952835,17,3
1.1655309,-18.893925,-2.3242922,2,4
1.3284492,-21.97167,-1.1535892,40,6
1.3242944,-22.094976,-0.38636136,36,7
0.45953873,-8.0678587,-2.1652801,9,0
0.52759087,-9.3488216,-2.1617796,8,1
0.63834667,-11.453522,-2.229794,7,2
0.72598118,-13.149812,-2.0858974,17,3
1.0329523,-18.889709,-2.32283,12,4
1.1727893,-21.938526,-1.1513911,40,6
0.40185475,-8.0438576,-2.1580334,7,0
0.46231207,-9.3522778,-2.1617796,9,1
2.3196809,-47.260174,2.4797826,0,9
0.55837041,-11.457699,-2.229794,7,2
0.63492143,-13.170344,-2.0884004,16,3
0.90029567,-18.880598,-2.3208799,17,4
1.0255332,-22.073864,-1.1580901,40,6
0.34568822,-8.0464668,-2.1580334,9,0
0.3976706,-9.3708525,-2.1653788,9,1
1.9500452,-46.333344,2.4303775,1,9
0.4785307,-11.46524,-2.2305572,7,2
0.54239017,-13.16064,-2.0862103,20,3
0.54797935,-13.467634,-1.6549859,19,4
0.86975229,-22.038576,-1.155892,40,6
0.28950584,-8.0486841,-2.1580334,7,0
0.33168781,-9.3578205,-2.1617796,9,1
1.6476856,-46.948627,2.4619884,0,9
0.39766124,-11.444757,-2.2259779,7,2
0.45468879,-13.286509,-2.1056082,24,3
0.45086882,-13.379869,-1.6437739,3,4
0.62148964,-18.833767,-1.648638,36,5
0.71451145,-22.002192,-1.1536939,40,6
0.70365769,-22.023405,-0.38461611,36,7
0.23342128,-8.0543718,-2.1590683,7,0
0.26657262,-9.3676996,-2.1635792,8,1
1.295085,-46.076546,2.4157233,0,9
0.31840578,-11.470803,-2.2305572,7,2
0.36041623,-13.234069,-2.0968478,18,3
0.51327831,-19.21678,-2.3603656,4,4
0.48709103,-18.726112,-1.6388766,35,5
0.56022823,-21.980686,-1.1523333,40,6
0.17718546,-8.0558052,-2.1590683,7,0
0.20167035,-9.3927116,-2.168978,8,1
0.966546,-45.760983,2.3987665,1,9
0.23799056,-11.457046,-2.2275043,7,2
0.94057596,-45.663853,3.9959166,0,10
0.26153776,-12.916317,-2.0461631,23,3
0.40111089,-20.3353,-2.4973466,1,4
0.35612109,-18.717106,-1.6378307,35,5
0.40654138,-21.97208,-1.1517051,40,6
0.12088303,-8.0529823,-2.1580334,9,0
0.13609195,-9.3938913,-2.168978,9,1
0.64875007,-45.886436,2.4050467,1,9
0.15805364,-11.462353,-2.2282674,7,2
0.61869442,-45.444187,3.9762192,2,10
0.17130607,-12.913877,-2.0455372,23,3
0.17445891,-13.692055,-1.6813096,3,4
0.22846588,-18.699173,-1.6360877,35,5
0.25272593,-21.938437,-1.149821,40,6
0.064566605,-8.0420389,-2.1549275,7,0
0.070594661,-9.4063044,-2.1716774,8,1
0.33824554,-46.141438,2.4182353,0,9
0.080056824,-11.46709,-2.2290308,9,2
0.30071095,-45.339813,3.9668067,2,10
0.083796956,-12.97598,-2.0552363,17,3
0.10717686,-18.607946,-2.2848067,1,4
0.097790286,-18.676405,-1.6339959,35,5
0.10331427,-21.92367,-1.1489837,40,6
0.0098609356,-8.071269,-2.1626918,6,0
0.0065673371,-9.4065666,-2.1716774,8,1
0.015568253,-44.5928,2.3370101,0,9
-5.0134048e-07,-11.469333,-2.2294126,6,2
-0.007862295,-45.069843,3.9431,2,10
-0.0067862319,-12.960445,-2.0527334,14,3
-0.02921734,-18.600925,-1.627372,35,5
-0.04960575,-21.863939,-1.1458435,50,6
-0.046408545,-8.05762,-2.1590683,7,0
-0.059127524,-9.4102802,-2.1725771,8,1
-0.29317153,-45.39875,2.3792975,0,9
-0.078081928,-11.47103,-2.229794,7,2
-0.32156795,-44.937191,3.9315953,2,10
-0.094858855,-12.940345,-2.0496047,19,3
-0.1587007,-18.556437,-1.6235371,35,5
-0.10122979,-8.0551853,-2.158551,6,0
-0.12322994,-9.4135571,-2.1734772,9,1
-0.5910508,-43.977673,2.3049805,1,9
-0.15832531,-11.481983,-2.2320838,7,2
-0.63043791,-45.149124,3.9504213,2,10
-0.18361406,-12.828758,-2.032084,21,3
-0.27369276,-18.44742,-2.2653077,1,4
-0.28768593,-18.51902,-1.6203996,35,5
-0.36201599,-21.831675,-0.38112566,37,7
-0.15749991,-8.0562143,-2.1590683,7,0
-0.18918063,-9.4241581,-2.1761765,8,1
-0.92203826,-45.146618,2.3665276,1,9
-0.23896734,-11.504152,-2.2366631,7,2
-0.94612348,-45.167522,3.952513,2,10
-0.27544239,-12.93381,-2.0489788,15,3
-0.4023867,-18.441088,-2.2648201,1,4
-0.41642779,-18.492657,-1.6183078,35,5
-0.21420024,-8.072299,-2.1637273,6,0
-0.25507331,-9.4265032,-2.1770763,8,1
-1.2464958,-45.478489,2.3843217,1,9
-0.31883985,-11.486504,-2.2336102,9,2
-1.3420383,-48.045666,4.20509,0,10
-0.36494577,-12.903927,-2.0445988,19,3
-0.53157508,-18.453705,-2.2667699,1,4
-0.53995746,-18.409731,-1.6113354,34,5
-0.60253817,-20.065407,-1.0520575,9,6
-0.66374487,-21.724552,-0.3793804,37,7
-0.2702257,-8.0609531,-2.161139,7,0
-0.32061014,-9.4167013,-2.1752765,8,1
-1.5405917,-45.01783,2.3606658,1,9
-0.39837405,-11.523309,-2.2412426,7,2
-1.6642106,-47.656803,4.1719713,1,10
-0.4511089,-12.853765,-2.0370898,16,3
-0.65918386,-18.415817,-2.2626264,2,4
-0.66643929,-18.349764,-1.6064546,51,5
-0.8153947,-21.719389,-0.3793804,37,7
-0.32594529,-8.0801601,-2.1668332,6,0
-0.38470027,-9.4143019,-2.1752765,8,1
-1.8594434,-45.117733,2.3665276,1,9
-0.47783384,-11.496708,-2.2366631,7,2
-1.9701173,-47.202446,4.1332741,1,10
-0.53784233,-12.779253,-2.0258267,18,3
-0.7810542,-18.32959,-2.2526331,2,4
-0.79504579,-18.356606,-1.6075004,52,5
-0.38042831,-8.0371628,-2.1559627,5,0
-0.4504151,-9.4113865,-2.1752765,8,1
-2.4324961,-50.458073,2.6474669,0,9
-0.55903661,-11.512702,-2.2404792,9,2
-2.3033812,-47.265152,4.1400719,2,10
-0.62568945,-12.747563,-2.0214465,16,3
-0.90801626,-18.303864,-2.2501957,1,4
-0.9217782,-18.322752,-1.6050601,51,5
-0.43548101,-8.0150223,-2.1507864,4,0
-0.5161069,-9.4080124,-2.1752765,8,1
-2.6818693,-48.577259,2.5497034,0,9
-0.64026797,-11.524199,-2.2435322,9,2
-2.6385033,-47.341419,4.1482644,1,10
-0.71621752,-12.770497,-2.0258267,25,3
-1.0382475,-18.340681,-2.255558,1,4
-1.0453376,-18.296162,-1.6033171,51,5
-0.49024206,-7.9925032,-2.1456099,5,0
-0.58177465,-9.4041805,-2.1752765,8,1
-0.71967262,-11.53525,-2.2465851,7,2
-3.0121098,-48.009857,4.2085762,1,10
-0.80957538,-12.867843,-2.0420959,10,3
-1.1634916,-18.2894,-2.2501957,1,4
-1.1694723,-18.232744,-1.5984362,51,5
-0.54384577,-7.9774184,-2.1425042,4,0
-0.64630669,-9.4077797,-2.1770763,7,1
-0.80208939,-11.557365,-2.2519279,7,2
-3.3211269,-47.733833,4.1862645,1,10
-0.89828777,-12.846113,-2.039593,19,3
-1.2957674,-18.391951,-2.263845,4,4
-1.2987123,-18.251959,-1.6008766,69,5
-0.59952444,-7.9734268,-2.1425042,5,0
-0.71285135,-9.4146976,-2.1797757,8,1
-0.88365161,-11.563229,-2.2542176,7,2
-3.6378574,-47.494934,4.167439,1,10
-0.98097742,-12.748929,-2.0252008,18,3
-1.408496,-18.180582,-2.2389839,2,4
-1.4198897,-18.162992,-1.5939041,51,5
-0.65390843,-7.9536443,-2.1383629,5,0
-0.77663261,-9.3861866,-2.174377,7,1
-4.0039153,-48.185585,2.5340025,0,9
-0.96566129,-11.57243,-2.2572706,7,2
-3.9814656,-47.613316,4.1801634,1,10
-1.0676407,-12.714211,-2.0208206,25,3
-1.526189,-18.061514,-2.2255781,5,4
-1.5424759,-18.140997,-1.5928583,34,5
-0.70804465,-7.9334912,-2.1342218,5,0
-0.84144455,-9.3727713,-2.1725771,7,1
-4.3393221,-48.240761,2.5383987,1,9
-1.0474118,-11.598828,-2.2637579,6,2
-4.3375111,-47.846279,4.2031727,1,10
-1.1579115,-12.747963,-2.027391,19,3
-1.6535114,-18.064255,-2.2272844,23,4
-1.667986,-18.117882,-1.5918124,34,5
-0.76166028,-7.9246426,-2.1331868,5,0
-0.90372288,-9.3513098,-2.168978,7,1
-4.6713724,-48.161579,2.5358868,0,9
-1.1264579,-11.571694,-2.2599418,4,2
-1.2455324,-12.725807,-2.0252008,17,3
-1.7844034,-18.133581,-2.2372777,9,4
-1.799541,-18.157345,-1.5963445,34,5
-1.9558455,-19.629732,-1.0338446,9,6
-2.1514843,-21.479229,-0.37679744,37,7
-0.81696618,-7.9191322,-2.1331868,4,0
-0.96657336,-9.3215122,-2.1635792,8,1
-1.21007,-11.590885,-2.2652845,6,2
-1.3425905,-12.795384,-2.0377157,17,3
-1.898671,-18.004208,-2.2228971,16,4
-1.911536,-18.005653,-1.5841427,34,5
-2.3026617,-21.475615,-0.37700689,37,7
-0.87011462,-7.894033,-2.1280103,4,0
-1.0307671,-9.3067904,-2.1617796,7,1
-1.2900901,-11.574349,-2.2637579,6,2
-1.4477155,-12.927043,-2.0602422,15,3
-2.0183246,-17.93725,-2.216316,2,4
-2.0331552,-17.984306,-1.5834455,68,5
-2.4452674,-21.395439,-0.37588993,37,7
-0.92430311,-7.8800921,-2.1259398,4,0
-1.0938914,-9.283884,-2.1581805,7,1
-1.3693048,-11.5692,-2.2645214,4,2
-1.5470995,-13.013005,-2.0755727,18,3
-2.2170491,-18.537689,-2.2923627,6,4
-2.1569965,-17.955828,-1.5822253,84,5
-2.5945737,-21.377848,-0.37588993,37,7
-0.97458547,-7.8467784,-2.1186929,4,0
-1.1585056,-9.2878256,-2.1608799,7,1
-1.4480847,-11.543775,-2.2614682,4,2
-1.92505,-15.281237,-2.4394393,5,3
-2.2886159,-18.090872,-2.2389839,4,4
-2.2722414,-17.861271,-1.5752529,83,5
-2.7400284,-21.359692,-0.37588993,37,7
-1.0288395,-7.8359513,-2.1176574,4,0
-1.222808,-9.2756472,-2.1599801,7,1
-1.5348296,-11.580093,-2.2706273,6,2
-2.0295997,-15.25176,-2.4369364,5,3
-2.4450898,-18.300728,-2.2670138,11,4
-2.3984704,-17.856821,-1.5762987,84,5
-2.4345236,-18.053593,-0.95471257,18,6
-2.8890803,-21.340042,-0.37588993,37,7
-1.0829899,-7.8247509,-2.1166222,4,0
-1.2859254,-9.2553034,-2.1572804,8,1
-1.6148206,-11.563263,-2.2694824,7,2
-2.1343806,-15.225483,-2.4350593,5,3
-2.571408,-18.273384,-2.265795,9,4
-2.5177727,-17.802158,-1.5729867,33,5
-2.5722904,-18.119207,-0.95910877,9,6
-3.0278332,-21.248085,-0.37463337,37,7
-1.1364777,-7.8093524,-2.1145515,4,0
-1.351635,-9.2538137,-2.1590803,8,1
-1.6992143,-11.57696,-2.2744434,4,2
-2.2446527,-15.23757,-2.4394393,5,3
-2.7058833,-18.302116,-2.2716448,4,4
-2.6458001,-17.809769,-1.5752529,30,5
-3.1867492,-21.297625,-0.37588993,37,7
-1.1903856,-7.7974091,-2.1135163,4,0
-1.4162046,-9.2441521,-2.1590803,7,1
-1.7764117,-11.541531,-2.2698641,4,2
-2.3693693,-15.340613,-2.4585242,7,3
-3.2899442,-21.227249,-2.6374965,26,4
-3.3220179,-21.26252,-1.1278399,60,6
-1.2447919,-7.788909,-2.1135163,4,0
-1.4813236,-9.2378883,-2.1599801,7,1
-1.8561772,-11.536923,-2.2713904,4,2
-2.4825475,-15.378735,-2.4672847,7,3
-3.4367874,-21.195925,-2.6365216,14,4
-3.4660246,-21.235474,-1.1276306,50,6
-3.4837999,-21.251053,-0.37588993,37,7
-1.2939664,-7.7573891,-2.1073048,4,0
-1.5460994,-9.2391224,-2.1626794,8,1
-1.9360242,-11.519813,-2.2706273,4,2
-2.5898509,-15.361028,-2.4672847,6,3
-3.5581388,-21.036987,-2.6197035,21,4
-3.5729406,-21.057446,-1.8686191,35,5
-3.5853395,-21.041433,-1.1186289,29,6
-3.628371,-21.226849,-0.37588993,37,7
-1.3474284,-7.7443604,-2.1062696,4,0
-1.6058713,-9.2012281,-2.1563809,7,1
-2.0177765,-11.525705,-2.2744434,6,2
-2.6963985,-15.354717,-2.4691617,6,3
-3.6987138,-20.976446,-2.6153164,21,4
-3.7212505,-21.039837,-1.8693165,35,5
-3.7274325,-21.010643,-1.1183149,39,6
-1.3973578,-7.7198014,-2.1021285,4,0
-1.6705536,-9.2015886,-2.1590803,8,1
-2.1003027,-11.522926,-2.2767329,4,2
-2.8035288,-15.335518,-2.4691617,7,3
-3.8442717,-20.966404,-2.6172664,29,4
-3.8680456,-21.013346,-1.8693165,35,5
-3.8776493,-21.003746,-1.1193615,39,6
-3.9281347,-21.235685,4.985815,8,14
-1.4533622,-7.7212491,-2.1052344,4,0
-1.7318581,-9.1743832,-2.1554811,7,1
-2.1748486,-11.47712,-2.2706273,4,2
-4.022521,-21.207434,1.8884906,10,10
-2.9156837,-15.342742,-2.473542,7,3
-4.0359068,-21.197161,2.6494398,15,11
-4.0273428,-21.132107,-2.6413965,14,4
-4.0379415,-21.147577,3.4099588,20,12
-4.0408521,-21.122814,-1.8815181,35,5
-4.0585032,-21.195023,4.1947451,13,13
-4.0486488,-21.103662,-1.1261653,60,6
-4.0737143,-21.194349,4.982666,13,14
-1.5072314,-7.7109146,-2.1052344,4,0
-4.1423721,-21.152935,0.37623897,38,8
-1.7966149,-9.1658936,-2.1563809,7,1
-4.147234,-21.119114,1.1279447,18,9
-2.2594686,-11.484773,-2.2752066,6,2
-4.1677842,-21.16515,1.8872705,17,10
-3.0254018,-15.33558,-2.4757321,8,3
-4.187254,-21.185993,2.6516335,17,11
-4.1659107,-21.058683,-2.6357903,19,4
-4.2016077,-21.200258,3.4230995,20,12
-4.1752357,-21.047913,-1.8773347,35,5
-4.2258897,-21.264376,4.2142076,2,13
-4.1947064,-21.069006,-1.1258512,69,6
-4.2261376,-21.168985,-0.37679744,37,7
-1.5625622,-7.707777,-2.1073048,5,0
-1.862114,-9.1607666,-2.1581805,7,1
-4.3287168,-21.276325,1.1378884,3,9
-2.3368053,-11.465281,-2.2744434,6,2
-3.1245744,-15.289472,-2.4716649,6,3
-4.3064437,-20.997974,-2.6318905,21,4
-4.3301001,-21.057285,-1.880821,35,5
-4.3400407,-21.049747,-1.1263746,20,6
-1.6134036,-7.6894002,-2.1052344,4,0
-1.9228204,-9.1402512,-2.1563809,8,1
-2.4208462,-11.467896,-2.2782595,4,2
-3.235738,-15.288543,-2.4751065,5,3
-4.4208417,-20.834187,-2.6150725,7,4
-4.4927225,-21.046282,-1.1278399,20,6
-4.6408296,-21.721514,5.1279845,8,14
-1.6654068,-7.6703978,-2.1031637,4,0
-1.9865845,-9.1266041,-2.1563809,7,1
-2.5013597,-11.462662,-2.2805493,4,2
-3.3355057,-15.246868,-2.4719777,4,3
-4.5687375,-20.814449,-2.6165349,7,4
-7.3021135,-33.184303,-2.972708,10,5
-10.69629,-48.488094,-2.6022487,0,6
-1.7201146,-7.6701946,-2.1062696,4,0
-2.0503702,-9.1204767,-2.1581805,7,1
-2.5865066,-11.467902,-2.2851286,5,2
-3.4453526,-15.238625,-2.4744806,4,3
-4.7129416,-20.794485,-2.6179974,7,4
-1.7701337,-7.6429429,-2.1021285,4,0
-2.1139932,-9.1059399,-2.1581805,7,1
-2.6682842,-11.457211,-2.2866549,4,2
-3.5498579,-15.206504,-2.4732292,5,3
-4.8589044,-20.764942,-2.618485,7,4
-1.8252434,-7.6379142,-2.1041989,4,0
-2.1756973,-9.0833788,-2.1563809,7,1
-2.7463701,-11.430671,-2.2851286,5,2
-3.6577811,-15.189034,-2.4744806,5,3
-5.0065446,-20.742092,-2.6199474,7,4
-1.8766723,-7.6174831,-2.1021285,4,0
-2.2371874,-9.060401,-2.1545811,8,1
-2.8327115,-11.437899,-2.2904713,6,2
-3.7589705,-15.143956,-2.4713519,5,3
-5.1550636,-20.722048,-2.6218975,7,4
-12.11867,-48.46117,-2.6179495,0,6
-1.9298066,-7.6041961,-2.1021285,4,0
-2.3071113,-9.071002,-2.1608799,7,1
-2.9037597,-11.383601,-2.2836022,4,2
-3.8675392,-15.128827,-2.4732292,5,3
-5.2976317,-20.67786,-2.6209223,8,4
-1.9877294,-7.6092286,-2.1073048,5,0
-2.3763046,-9.0772963,-2.1662786,8,1
-2.9801688,-11.351659,-2.2813125,4,2
-3.9760778,-15.11292,-2.4751065,5,3
-5.4459105,-20.655729,-2.6228724,7,4
-12.845261,-48.480309,-2.6284168,0,6
-2.0337851,-7.5690475,-2.1000578,4,0
-2.444685,-9.0793037,-2.1707778,8,1
-3.0665104,-11.357111,-2.2866549,5,2
-4.0691071,-15.039031,-2.4675977,4,3
-5.5982904,-20.647861,-2.6267719,7,4
-2.0886331,-7.5621133,-2.1021285,4,0
-2.5069704,-9.058259,-2.169878,7,1
-3.1415222,-11.320293,-2.2836022,4,2
-4.1697664,-14.99503,-2.4650946,4,3
-5.7433686,-20.612099,-2.6272595,7,4
-2.1434846,-7.554781,-2.1041989,4,0
-2.5754757,-9.0592813,-2.174377,8,1
-3.2193999,-11.29431,-2.2828391,4,2
-4.267838,-14.942763,-2.4613402,5,3
-5.8964138,-20.603945,-2.631403,5,4
-2.1950943,-7.5359235,-2.1031637,4,0
-2.6364746,-9.033597,-2.1725771,8,1
-3.2973039,-11.275903,-2.2836022,4,2
-4.3616734,-14.886826,-2.45696,5,3
-6.0389886,-20.55847,-2.6309156,5,4
-2.2529728,-7.5430202,-2.1093752,4,0
-2.7012541,-9.0266438,-2.1752765,8,1
-3.3759444,-11.252608,-2.2836022,4,2
-4.4598107,-14.837097,-2.4538314,5,3
-6.1856551,-20.539698,-2.6338406,5,4
-2.2976573,-7.5012479,-2.1021285,4,0
-2.7630632,-9.0038395,-2.174377,7,1
-3.4590366,-11.243776,-2.2866549,5,2
-4.559792,-14.794273,-2.4519541,5,3
-6.3435407,-20.54343,-2.6399338,3,4
-2.3511269,-7.4887104,-2.1031637,4,0
-2.8293624,-8.9954834,-2.1770763,8,1
-3.532726,-11.204376,-2.2836022,6,2
-4.6534443,-14.731942,-2.4469483,4,3
-6.4820127,-20.483503,-2.637984,3,4
-2.4033489,-7.4721146,-2.1031637,4,0
-2.886116,-8.9569645,-2.1725771,7,1
-3.6144805,-11.19065,-2.2858918,4,2
-4.7525306,-14.687819,-2.445071,5,3
-6.6358743,-20.471741,-2.6423714,3,4
-2.4566641,-7.4588237,-2.1041989,4,0
-2.9534614,-8.9514027,-2.1761765,7,1
-3.6949835,-11.172599,-2.2874184,5,2
-4.8506045,-14.641156,-2.4428809,6,3
-6.7805085,-20.430569,-2.6431026,5,4
-2.5111454,-7.4488139,-2.1062696,4,0
-3.0183756,-8.9379501,-2.1779761,7,1
-3.7653384,-11.124216,-2.2828391,6,2
-4.9482594,-14.593842,-2.440691,5,3
-6.9421225,-20.439123,-2.6504147,1,4
-2.561826,-7.4274492,-2.1052344,5,0
-3.0781555,-8.9092932,-2.1761765,7,1
-3.8429084,-11.097658,-2.2828391,6,2
-5.0474334,-14.551475,-2.4394393,4,3
-7.1009331,-20.437038,-2.6565082,3,4
-2.6161873,-7.4166698,-2.1073048,4,0
-3.1428747,-8.8949356,-2.1779761,7,1
-3.9209774,-11.078647,-2.2843654,4,2
-5.1463633,-14.516782,-2.4394393,4,3
-7.2414446,-20.381357,-2.655777,3,4
-2.6626801,-7.3877859,-2.1041989,4,0
-3.1954072,-8.8513412,-2.1725771,8,1
-3.9821951,-11.006696,-2.2752066,4,2
-5.2368155,-14.450784,-2.4344335,4,3
-7.3840694,-20.342789,-2.6572394,3,4
-2.7128558,-7.3653917,-2.1031637,5,0
-3.2611694,-8.8397875,-2.1752765,7,1
-4.0651889,-11.001433,-2.2797861,4,2
-5.3398581,-14.427773,-2.4366236,4,3
-7.5369544,-20.320522,-2.6611392,3,4
-2.7683678,-7.3612208,-2.1073048,5,0
-3.3198907,-8.8137379,-2.174377,7,1
-4.1349597,-10.954417,-2.2759697,4,2
-5.4271779,-14.355035,-2.4306791,4,3
-7.6989961,-20.331869,-2.6694264,1,4
-2.8183045,-7.338109,-2.1062696,5,0
-3.38414,-8.7976217,-2.1761765,7,1
-4.2085094,-10.917956,-2.2744434,6,2
-5.5215712,-14.302053,-2.4281759,4,3
-7.8493428,-20.299843,-2.6723511,3,4
-2.8553615,-7.2822833,-2.0959167,4,0
-3.4483235,-8.7810373,-2.1779761,7,1
-4.2961311,-10.91754,-2.2805493,6,2
-5.6270761,-14.27786,-2.4306791,4,3
-8.0185671,-20.314714,-2.6816134,5,4
-7.9624844,-20.100685,-1.1330736,10,6
-2.9190509,-7.2944565,-2.1052344,5,0
-3.5051925,-8.7458954,-2.1752765,8,1
-4.3630304,-10.869823,-2.2767329,6,2
-5.7226567,-14.235561,-2.4300532,4,3
-8.173543,-20.291382,-2.6860006,1,4
